id,name,discount_amount,issue_start_time,issue_end_time,max_quantity,issued_quantity,expiry_days,created_at,updated_at
194,Coupon00194,5037,2025-01-01 00:00:00,2025-12-31 23:59:59,2054,870,86,2025-06-06 01:20:06,2025-06-06 01:20:06
195,Coupon00195,4078,2025-01-01 00:00:00,2025-12-31 23:59:59,5310,82,23,2025-06-06 01:20:06,2025-06-06 01:20:06
196,Coupon00196,6497,2025-01-01 00:00:00,2025-12-31 23:59:59,2831,514,22,2025-06-06 01:20:06,2025-06-06 01:20:06
197,Coupon00197,7850,2025-01-01 00:00:00,2025-12-31 23:59:59,9294,7646,76,2025-06-06 01:20:06,2025-06-06 01:20:06
198,Coupon00198,3512,2025-01-01 00:00:00,2025-12-31 23:59:59,7024,841,83,2025-06-06 01:20:06,2025-06-06 01:20:06
199,Coupon00199,3780,2025-01-01 00:00:00,2025-12-31 23:59:59,4407,1569,37,2025-06-06 01:20:06,2025-06-06 01:20:06
200,Coupon00200,9991,2025-01-01 00:00:00,2025-12-31 23:59:59,6024,1761,70,2025-06-06 01:20:06,2025-06-06 01:20:06
201,Coupon00201,4287,2025-01-01 00:00:00,2025-12-31 23:59:59,3095,2275,57,2025-06-06 01:20:06,2025-06-06 01:20:06
202,Coupon00202,9289,2025-01-01 00:00:00,2025-12-31 23:59:59,8842,3955,16,2025-06-06 01:20:06,2025-06-06 01:20:06
203,Coupon00203,5636,2025-01-01 00:00:00,2025-12-31 23:59:59,7141,6413,28,2025-06-06 01:20:06,2025-06-06 01:20:06
204,Coupon00204,8854,2025-01-01 00:00:00,2025-12-31 23:59:59,9318,42,56,2025-06-06 01:20:06,2025-06-06 01:20:06
205,Coupon00205,3168,2025-01-01 00:00:00,2025-12-31 23:59:59,2486,772,76,2025-06-06 01:20:06,2025-06-06 01:20:06
206,Coupon00206,2869,2025-01-01 00:00:00,2025-12-31 23:59:59,8191,6241,51,2025-06-06 01:20:06,2025-06-06 01:20:06
207,Coupon00207,4790,2025-01-01 00:00:00,2025-12-31 23:59:59,4420,3808,85,2025-06-06 01:20:06,2025-06-06 01:20:06
208,Coupon00208,4948,2025-01-01 00:00:00,2025-12-31 23:59:59,7675,5371,25,2025-06-06 01:20:06,2025-06-06 01:20:06
209,Coupon00209,8369,2025-01-01 00:00:00,2025-12-31 23:59:59,5481,3085,90,2025-06-06 01:20:06,2025-06-06 01:20:06
210,Coupon00210,4569,2025-01-01 00:00:00,2025-12-31 23:59:59,2317,1417,20,2025-06-06 01:20:06,2025-06-06 01:20:06
211,Coupon00211,5665,2025-01-01 00:00:00,2025-12-31 23:59:59,3203,1548,79,2025-06-06 01:20:06,2025-06-06 01:20:06
212,Coupon00212,7632,2025-01-01 00:00:00,2025-12-31 23:59:59,5177,1165,81,2025-06-06 01:20:06,2025-06-06 01:20:06
213,Coupon00213,6523,2025-01-01 00:00:00,2025-12-31 23:59:59,3114,2698,32,2025-06-06 01:20:06,2025-06-06 01:20:06
214,Coupon00214,8363,2025-01-01 00:00:00,2025-12-31 23:59:59,1421,155,42,2025-06-06 01:20:06,2025-06-06 01:20:06
215,Coupon00215,1209,2025-01-01 00:00:00,2025-12-31 23:59:59,4830,1970,72,2025-06-06 01:20:06,2025-06-06 01:20:06
216,Coupon00216,9694,2025-01-01 00:00:00,2025-12-31 23:59:59,9651,819,37,2025-06-06 01:20:06,2025-06-06 01:20:06
217,Coupon00217,2207,2025-01-01 00:00:00,2025-12-31 23:59:59,6509,4043,58,2025-06-06 01:20:06,2025-06-06 01:20:06
218,Coupon00218,9154,2025-01-01 00:00:00,2025-12-31 23:59:59,6298,461,63,2025-06-06 01:20:06,2025-06-06 01:20:06
219,Coupon00219,7438,2025-01-01 00:00:00,2025-12-31 23:59:59,2406,86,90,2025-06-06 01:20:06,2025-06-06 01:20:06
220,Coupon00220,4519,2025-01-01 00:00:00,2025-12-31 23:59:59,8660,3907,7,2025-06-06 01:20:06,2025-06-06 01:20:06
221,Coupon00221,2174,2025-01-01 00:00:00,2025-12-31 23:59:59,2387,1719,83,2025-06-06 01:20:06,2025-06-06 01:20:06
222,Coupon00222,6408,2025-01-01 00:00:00,2025-12-31 23:59:59,1495,129,47,2025-06-06 01:20:06,2025-06-06 01:20:06
223,Coupon00223,6981,2025-01-01 00:00:00,2025-12-31 23:59:59,8243,7593,34,2025-06-06 01:20:06,2025-06-06 01:20:06
224,Coupon00224,6539,2025-01-01 00:00:00,2025-12-31 23:59:59,6858,1253,26,2025-06-06 01:20:06,2025-06-06 01:20:06
225,Coupon00225,1882,2025-01-01 00:00:00,2025-12-31 23:59:59,3991,1228,60,2025-06-06 01:20:06,2025-06-06 01:20:06
226,Coupon00226,4122,2025-01-01 00:00:00,2025-12-31 23:59:59,3856,599,33,2025-06-06 01:20:06,2025-06-06 01:20:06
227,Coupon00227,3052,2025-01-01 00:00:00,2025-12-31 23:59:59,5367,2449,66,2025-06-06 01:20:06,2025-06-06 01:20:06
228,Coupon00228,8935,2025-01-01 00:00:00,2025-12-31 23:59:59,6652,5672,16,2025-06-06 01:20:06,2025-06-06 01:20:06
229,Coupon00229,7825,2025-01-01 00:00:00,2025-12-31 23:59:59,7973,6838,63,2025-06-06 01:20:06,2025-06-06 01:20:06
230,Coupon00230,7511,2025-01-01 00:00:00,2025-12-31 23:59:59,9827,3066,81,2025-06-06 01:20:06,2025-06-06 01:20:06
231,Coupon00231,6739,2025-01-01 00:00:00,2025-12-31 23:59:59,6608,3087,71,2025-06-06 01:20:06,2025-06-06 01:20:06
232,Coupon00232,2535,2025-01-01 00:00:00,2025-12-31 23:59:59,6405,4674,24,2025-06-06 01:20:06,2025-06-06 01:20:06
233,Coupon00233,6629,2025-01-01 00:00:00,2025-12-31 23:59:59,5402,2851,7,2025-06-06 01:20:06,2025-06-06 01:20:06
234,Coupon00234,7703,2025-01-01 00:00:00,2025-12-31 23:59:59,3788,489,85,2025-06-06 01:20:06,2025-06-06 01:20:06
235,Coupon00235,8521,2025-01-01 00:00:00,2025-12-31 23:59:59,1565,1049,31,2025-06-06 01:20:06,2025-06-06 01:20:06
236,Coupon00236,9000,2025-01-01 00:00:00,2025-12-31 23:59:59,6965,4718,45,2025-06-06 01:20:06,2025-06-06 01:20:06
237,Coupon00237,1467,2025-01-01 00:00:00,2025-12-31 23:59:59,6235,2709,21,2025-06-06 01:20:06,2025-06-06 01:20:06
238,Coupon00238,5875,2025-01-01 00:00:00,2025-12-31 23:59:59,9041,4635,69,2025-06-06 01:20:06,2025-06-06 01:20:06
239,Coupon00239,6625,2025-01-01 00:00:00,2025-12-31 23:59:59,9401,3130,90,2025-06-06 01:20:06,2025-06-06 01:20:06
240,Coupon00240,6565,2025-01-01 00:00:00,2025-12-31 23:59:59,9170,490,57,2025-06-06 01:20:06,2025-06-06 01:20:06
241,Coupon00241,1394,2025-01-01 00:00:00,2025-12-31 23:59:59,7252,5851,14,2025-06-06 01:20:06,2025-06-06 01:20:06
242,Coupon00242,6315,2025-01-01 00:00:00,2025-12-31 23:59:59,5428,5024,54,2025-06-06 01:20:06,2025-06-06 01:20:06
243,Coupon00243,9977,2025-01-01 00:00:00,2025-12-31 23:59:59,8028,5087,33,2025-06-06 01:20:06,2025-06-06 01:20:06
244,Coupon00244,4788,2025-01-01 00:00:00,2025-12-31 23:59:59,1526,567,7,2025-06-06 01:20:06,2025-06-06 01:20:06
245,Coupon00245,9044,2025-01-01 00:00:00,2025-12-31 23:59:59,4926,1975,36,2025-06-06 01:20:06,2025-06-06 01:20:06
246,Coupon00246,4584,2025-01-01 00:00:00,2025-12-31 23:59:59,4162,3926,82,2025-06-06 01:20:06,2025-06-06 01:20:06
247,Coupon00247,3653,2025-01-01 00:00:00,2025-12-31 23:59:59,9152,3397,15,2025-06-06 01:20:06,2025-06-06 01:20:06
248,Coupon00248,6519,2025-01-01 00:00:00,2025-12-31 23:59:59,2585,1733,84,2025-06-06 01:20:06,2025-06-06 01:20:06
249,Coupon00249,2950,2025-01-01 00:00:00,2025-12-31 23:59:59,8114,2413,84,2025-06-06 01:20:06,2025-06-06 01:20:06
250,Coupon00250,3481,2025-01-01 00:00:00,2025-12-31 23:59:59,7070,6228,82,2025-06-06 01:20:06,2025-06-06 01:20:06
251,Coupon00251,6485,2025-01-01 00:00:00,2025-12-31 23:59:59,1931,1167,40,2025-06-06 01:20:06,2025-06-06 01:20:06
252,Coupon00252,5472,2025-01-01 00:00:00,2025-12-31 23:59:59,1174,755,20,2025-06-06 01:20:06,2025-06-06 01:20:06
253,Coupon00253,1771,2025-01-01 00:00:00,2025-12-31 23:59:59,4698,3384,14,2025-06-06 01:20:06,2025-06-06 01:20:06
254,Coupon00254,3850,2025-01-01 00:00:00,2025-12-31 23:59:59,7193,1441,18,2025-06-06 01:20:06,2025-06-06 01:20:06
255,Coupon00255,7868,2025-01-01 00:00:00,2025-12-31 23:59:59,4478,4128,38,2025-06-06 01:20:06,2025-06-06 01:20:06
256,Coupon00256,3927,2025-01-01 00:00:00,2025-12-31 23:59:59,4114,3911,58,2025-06-06 01:20:06,2025-06-06 01:20:06
257,Coupon00257,6414,2025-01-01 00:00:00,2025-12-31 23:59:59,5674,601,88,2025-06-06 01:20:06,2025-06-06 01:20:06
258,Coupon00258,4156,2025-01-01 00:00:00,2025-12-31 23:59:59,4035,3844,19,2025-06-06 01:20:06,2025-06-06 01:20:06
259,Coupon00259,2996,2025-01-01 00:00:00,2025-12-31 23:59:59,7152,4958,9,2025-06-06 01:20:06,2025-06-06 01:20:06
260,Coupon00260,2203,2025-01-01 00:00:00,2025-12-31 23:59:59,1934,1832,20,2025-06-06 01:20:06,2025-06-06 01:20:06
261,Coupon00261,3695,2025-01-01 00:00:00,2025-12-31 23:59:59,7735,6116,42,2025-06-06 01:20:06,2025-06-06 01:20:06
262,Coupon00262,1916,2025-01-01 00:00:00,2025-12-31 23:59:59,9469,3229,8,2025-06-06 01:20:06,2025-06-06 01:20:06
263,Coupon00263,8684,2025-01-01 00:00:00,2025-12-31 23:59:59,4415,685,31,2025-06-06 01:20:06,2025-06-06 01:20:06
264,Coupon00264,6602,2025-01-01 00:00:00,2025-12-31 23:59:59,6187,3528,53,2025-06-06 01:20:06,2025-06-06 01:20:06
265,Coupon00265,7492,2025-01-01 00:00:00,2025-12-31 23:59:59,4132,3721,48,2025-06-06 01:20:06,2025-06-06 01:20:06
266,Coupon00266,1029,2025-01-01 00:00:00,2025-12-31 23:59:59,8323,3177,60,2025-06-06 01:20:06,2025-06-06 01:20:06
267,Coupon00267,8245,2025-01-01 00:00:00,2025-12-31 23:59:59,9377,3899,36,2025-06-06 01:20:06,2025-06-06 01:20:06
268,Coupon00268,3295,2025-01-01 00:00:00,2025-12-31 23:59:59,8035,87,20,2025-06-06 01:20:06,2025-06-06 01:20:06
269,Coupon00269,2591,2025-01-01 00:00:00,2025-12-31 23:59:59,8484,877,15,2025-06-06 01:20:06,2025-06-06 01:20:06
270,Coupon00270,4424,2025-01-01 00:00:00,2025-12-31 23:59:59,2334,1978,28,2025-06-06 01:20:06,2025-06-06 01:20:06
271,Coupon00271,5762,2025-01-01 00:00:00,2025-12-31 23:59:59,5848,959,34,2025-06-06 01:20:06,2025-06-06 01:20:06
272,Coupon00272,8169,2025-01-01 00:00:00,2025-12-31 23:59:59,3321,1295,49,2025-06-06 01:20:06,2025-06-06 01:20:06
273,Coupon00273,2294,2025-01-01 00:00:00,2025-12-31 23:59:59,3828,3602,33,2025-06-06 01:20:06,2025-06-06 01:20:06
274,Coupon00274,6161,2025-01-01 00:00:00,2025-12-31 23:59:59,8895,6819,50,2025-06-06 01:20:06,2025-06-06 01:20:06
275,Coupon00275,9605,2025-01-01 00:00:00,2025-12-31 23:59:59,6066,3239,50,2025-06-06 01:20:06,2025-06-06 01:20:06
276,Coupon00276,6409,2025-01-01 00:00:00,2025-12-31 23:59:59,6253,2990,13,2025-06-06 01:20:06,2025-06-06 01:20:06
277,Coupon00277,4392,2025-01-01 00:00:00,2025-12-31 23:59:59,7169,3624,21,2025-06-06 01:20:06,2025-06-06 01:20:06
278,Coupon00278,5445,2025-01-01 00:00:00,2025-12-31 23:59:59,1326,1216,32,2025-06-06 01:20:06,2025-06-06 01:20:06
279,Coupon00279,4792,2025-01-01 00:00:00,2025-12-31 23:59:59,5125,262,19,2025-06-06 01:20:06,2025-06-06 01:20:06
280,Coupon00280,5330,2025-01-01 00:00:00,2025-12-31 23:59:59,5896,3810,23,2025-06-06 01:20:06,2025-06-06 01:20:06
281,Coupon00281,6563,2025-01-01 00:00:00,2025-12-31 23:59:59,9235,4754,78,2025-06-06 01:20:06,2025-06-06 01:20:06
282,Coupon00282,1377,2025-01-01 00:00:00,2025-12-31 23:59:59,8242,1343,15,2025-06-06 01:20:06,2025-06-06 01:20:06
283,Coupon00283,1587,2025-01-01 00:00:00,2025-12-31 23:59:59,2543,2397,62,2025-06-06 01:20:06,2025-06-06 01:20:06
284,Coupon00284,7067,2025-01-01 00:00:00,2025-12-31 23:59:59,7915,692,37,2025-06-06 01:20:06,2025-06-06 01:20:06
285,Coupon00285,8013,2025-01-01 00:00:00,2025-12-31 23:59:59,1799,909,64,2025-06-06 01:20:06,2025-06-06 01:20:06
286,Coupon00286,6466,2025-01-01 00:00:00,2025-12-31 23:59:59,1232,704,36,2025-06-06 01:20:06,2025-06-06 01:20:06
287,Coupon00287,6629,2025-01-01 00:00:00,2025-12-31 23:59:59,8729,7381,60,2025-06-06 01:20:06,2025-06-06 01:20:06
288,Coupon00288,2869,2025-01-01 00:00:00,2025-12-31 23:59:59,5623,5367,62,2025-06-06 01:20:06,2025-06-06 01:20:06
289,Coupon00289,8964,2025-01-01 00:00:00,2025-12-31 23:59:59,2270,232,68,2025-06-06 01:20:06,2025-06-06 01:20:06
290,Coupon00290,8987,2025-01-01 00:00:00,2025-12-31 23:59:59,5925,4411,89,2025-06-06 01:20:06,2025-06-06 01:20:06
291,Coupon00291,2333,2025-01-01 00:00:00,2025-12-31 23:59:59,3973,2686,12,2025-06-06 01:20:06,2025-06-06 01:20:06
292,Coupon00292,9750,2025-01-01 00:00:00,2025-12-31 23:59:59,4913,2250,77,2025-06-06 01:20:06,2025-06-06 01:20:06
293,Coupon00293,1002,2025-01-01 00:00:00,2025-12-31 23:59:59,5958,1605,79,2025-06-06 01:20:06,2025-06-06 01:20:06
294,Coupon00294,9413,2025-01-01 00:00:00,2025-12-31 23:59:59,4839,4658,76,2025-06-06 01:20:06,2025-06-06 01:20:06
295,Coupon00295,8426,2025-01-01 00:00:00,2025-12-31 23:59:59,2534,2383,35,2025-06-06 01:20:06,2025-06-06 01:20:06
296,Coupon00296,9775,2025-01-01 00:00:00,2025-12-31 23:59:59,9146,6301,26,2025-06-06 01:20:06,2025-06-06 01:20:06
297,Coupon00297,9921,2025-01-01 00:00:00,2025-12-31 23:59:59,1762,1467,72,2025-06-06 01:20:06,2025-06-06 01:20:06
298,Coupon00298,8687,2025-01-01 00:00:00,2025-12-31 23:59:59,5755,4134,47,2025-06-06 01:20:06,2025-06-06 01:20:06
299,Coupon00299,9224,2025-01-01 00:00:00,2025-12-31 23:59:59,6326,2445,34,2025-06-06 01:20:06,2025-06-06 01:20:06
300,Coupon00300,5552,2025-01-01 00:00:00,2025-12-31 23:59:59,8926,5545,42,2025-06-06 01:20:06,2025-06-06 01:20:06
301,Coupon00301,2374,2025-01-01 00:00:00,2025-12-31 23:59:59,8767,3867,48,2025-06-06 01:20:06,2025-06-06 01:20:06
302,Coupon00302,8635,2025-01-01 00:00:00,2025-12-31 23:59:59,6056,4226,49,2025-06-06 01:20:06,2025-06-06 01:20:06
303,Coupon00303,5722,2025-01-01 00:00:00,2025-12-31 23:59:59,9543,6543,45,2025-06-06 01:20:06,2025-06-06 01:20:06
304,Coupon00304,6850,2025-01-01 00:00:00,2025-12-31 23:59:59,4449,3205,58,2025-06-06 01:20:06,2025-06-06 01:20:06
305,Coupon00305,9392,2025-01-01 00:00:00,2025-12-31 23:59:59,7388,687,47,2025-06-06 01:20:06,2025-06-06 01:20:06
306,Coupon00306,2047,2025-01-01 00:00:00,2025-12-31 23:59:59,8771,7164,9,2025-06-06 01:20:06,2025-06-06 01:20:06
307,Coupon00307,5460,2025-01-01 00:00:00,2025-12-31 23:59:59,2409,1507,21,2025-06-06 01:20:06,2025-06-06 01:20:06
308,Coupon00308,1590,2025-01-01 00:00:00,2025-12-31 23:59:59,8671,2734,53,2025-06-06 01:20:06,2025-06-06 01:20:06
309,Coupon00309,1932,2025-01-01 00:00:00,2025-12-31 23:59:59,3872,1353,59,2025-06-06 01:20:06,2025-06-06 01:20:06
310,Coupon00310,8643,2025-01-01 00:00:00,2025-12-31 23:59:59,1525,1208,54,2025-06-06 01:20:06,2025-06-06 01:20:06
311,Coupon00311,2358,2025-01-01 00:00:00,2025-12-31 23:59:59,7935,4231,40,2025-06-06 01:20:06,2025-06-06 01:20:06
312,Coupon00312,9830,2025-01-01 00:00:00,2025-12-31 23:59:59,5288,2488,56,2025-06-06 01:20:06,2025-06-06 01:20:06
313,Coupon00313,7592,2025-01-01 00:00:00,2025-12-31 23:59:59,9739,7967,27,2025-06-06 01:20:06,2025-06-06 01:20:06
314,Coupon00314,8233,2025-01-01 00:00:00,2025-12-31 23:59:59,6417,6156,56,2025-06-06 01:20:06,2025-06-06 01:20:06
315,Coupon00315,7107,2025-01-01 00:00:00,2025-12-31 23:59:59,6261,2494,37,2025-06-06 01:20:06,2025-06-06 01:20:06
316,Coupon00316,9746,2025-01-01 00:00:00,2025-12-31 23:59:59,9437,1304,45,2025-06-06 01:20:06,2025-06-06 01:20:06
317,Coupon00317,3869,2025-01-01 00:00:00,2025-12-31 23:59:59,1511,148,37,2025-06-06 01:20:06,2025-06-06 01:20:06
318,Coupon00318,9152,2025-01-01 00:00:00,2025-12-31 23:59:59,7081,2887,54,2025-06-06 01:20:06,2025-06-06 01:20:06
319,Coupon00319,8830,2025-01-01 00:00:00,2025-12-31 23:59:59,9097,5667,67,2025-06-06 01:20:06,2025-06-06 01:20:06
320,Coupon00320,2084,2025-01-01 00:00:00,2025-12-31 23:59:59,2957,2326,39,2025-06-06 01:20:06,2025-06-06 01:20:06
321,Coupon00321,3287,2025-01-01 00:00:00,2025-12-31 23:59:59,4017,956,29,2025-06-06 01:20:06,2025-06-06 01:20:06
322,Coupon00322,6607,2025-01-01 00:00:00,2025-12-31 23:59:59,4066,904,22,2025-06-06 01:20:06,2025-06-06 01:20:06
323,Coupon00323,6282,2025-01-01 00:00:00,2025-12-31 23:59:59,5791,3240,69,2025-06-06 01:20:06,2025-06-06 01:20:06
324,Coupon00324,1635,2025-01-01 00:00:00,2025-12-31 23:59:59,1662,1596,84,2025-06-06 01:20:06,2025-06-06 01:20:06
325,Coupon00325,3900,2025-01-01 00:00:00,2025-12-31 23:59:59,1638,1400,87,2025-06-06 01:20:06,2025-06-06 01:20:06
326,Coupon00326,8855,2025-01-01 00:00:00,2025-12-31 23:59:59,2874,1919,7,2025-06-06 01:20:06,2025-06-06 01:20:06
327,Coupon00327,2614,2025-01-01 00:00:00,2025-12-31 23:59:59,6532,2890,54,2025-06-06 01:20:06,2025-06-06 01:20:06
328,Coupon00328,1223,2025-01-01 00:00:00,2025-12-31 23:59:59,7344,94,49,2025-06-06 01:20:06,2025-06-06 01:20:06
329,Coupon00329,2049,2025-01-01 00:00:00,2025-12-31 23:59:59,1362,1178,44,2025-06-06 01:20:06,2025-06-06 01:20:06
330,Coupon00330,2119,2025-01-01 00:00:00,2025-12-31 23:59:59,6456,616,40,2025-06-06 01:20:06,2025-06-06 01:20:06
331,Coupon00331,8963,2025-01-01 00:00:00,2025-12-31 23:59:59,1820,1422,23,2025-06-06 01:20:06,2025-06-06 01:20:06
332,Coupon00332,3708,2025-01-01 00:00:00,2025-12-31 23:59:59,1003,155,76,2025-06-06 01:20:06,2025-06-06 01:20:06
333,Coupon00333,9215,2025-01-01 00:00:00,2025-12-31 23:59:59,2035,2032,55,2025-06-06 01:20:06,2025-06-06 01:20:06
334,Coupon00334,7686,2025-01-01 00:00:00,2025-12-31 23:59:59,8687,1181,81,2025-06-06 01:20:06,2025-06-06 01:20:06
335,Coupon00335,5592,2025-01-01 00:00:00,2025-12-31 23:59:59,1042,123,37,2025-06-06 01:20:06,2025-06-06 01:20:06
336,Coupon00336,5803,2025-01-01 00:00:00,2025-12-31 23:59:59,1870,1609,84,2025-06-06 01:20:06,2025-06-06 01:20:06
337,Coupon00337,8433,2025-01-01 00:00:00,2025-12-31 23:59:59,1453,666,19,2025-06-06 01:20:06,2025-06-06 01:20:06
338,Coupon00338,4713,2025-01-01 00:00:00,2025-12-31 23:59:59,9291,6368,68,2025-06-06 01:20:06,2025-06-06 01:20:06
339,Coupon00339,5116,2025-01-01 00:00:00,2025-12-31 23:59:59,2998,2582,88,2025-06-06 01:20:06,2025-06-06 01:20:06
340,Coupon00340,2499,2025-01-01 00:00:00,2025-12-31 23:59:59,3343,1420,64,2025-06-06 01:20:06,2025-06-06 01:20:06
341,Coupon00341,2101,2025-01-01 00:00:00,2025-12-31 23:59:59,9862,8734,64,2025-06-06 01:20:06,2025-06-06 01:20:06
342,Coupon00342,5871,2025-01-01 00:00:00,2025-12-31 23:59:59,2472,1207,20,2025-06-06 01:20:06,2025-06-06 01:20:06
343,Coupon00343,4395,2025-01-01 00:00:00,2025-12-31 23:59:59,1310,1123,15,2025-06-06 01:20:06,2025-06-06 01:20:06
344,Coupon00344,1015,2025-01-01 00:00:00,2025-12-31 23:59:59,3631,1190,86,2025-06-06 01:20:06,2025-06-06 01:20:06
345,Coupon00345,5182,2025-01-01 00:00:00,2025-12-31 23:59:59,6121,423,14,2025-06-06 01:20:06,2025-06-06 01:20:06
346,Coupon00346,5913,2025-01-01 00:00:00,2025-12-31 23:59:59,7129,3900,75,2025-06-06 01:20:06,2025-06-06 01:20:06
347,Coupon00347,1494,2025-01-01 00:00:00,2025-12-31 23:59:59,5008,547,18,2025-06-06 01:20:06,2025-06-06 01:20:06
348,Coupon00348,8113,2025-01-01 00:00:00,2025-12-31 23:59:59,5353,1508,40,2025-06-06 01:20:06,2025-06-06 01:20:06
349,Coupon00349,7012,2025-01-01 00:00:00,2025-12-31 23:59:59,9495,8916,19,2025-06-06 01:20:06,2025-06-06 01:20:06
350,Coupon00350,1569,2025-01-01 00:00:00,2025-12-31 23:59:59,2825,1226,35,2025-06-06 01:20:06,2025-06-06 01:20:06
351,Coupon00351,9980,2025-01-01 00:00:00,2025-12-31 23:59:59,5854,279,50,2025-06-06 01:20:06,2025-06-06 01:20:06
352,Coupon00352,5412,2025-01-01 00:00:00,2025-12-31 23:59:59,6833,5004,85,2025-06-06 01:20:06,2025-06-06 01:20:06
353,Coupon00353,3796,2025-01-01 00:00:00,2025-12-31 23:59:59,5465,156,44,2025-06-06 01:20:06,2025-06-06 01:20:06
354,Coupon00354,4384,2025-01-01 00:00:00,2025-12-31 23:59:59,2366,2266,47,2025-06-06 01:20:06,2025-06-06 01:20:06
355,Coupon00355,7350,2025-01-01 00:00:00,2025-12-31 23:59:59,1119,332,67,2025-06-06 01:20:06,2025-06-06 01:20:06
356,Coupon00356,2000,2025-01-01 00:00:00,2025-12-31 23:59:59,8846,2042,23,2025-06-06 01:20:06,2025-06-06 01:20:06
357,Coupon00357,7823,2025-01-01 00:00:00,2025-12-31 23:59:59,3578,3309,41,2025-06-06 01:20:06,2025-06-06 01:20:06
358,Coupon00358,2999,2025-01-01 00:00:00,2025-12-31 23:59:59,4524,2886,21,2025-06-06 01:20:06,2025-06-06 01:20:06
359,Coupon00359,6527,2025-01-01 00:00:00,2025-12-31 23:59:59,1640,1148,34,2025-06-06 01:20:06,2025-06-06 01:20:06
360,Coupon00360,8379,2025-01-01 00:00:00,2025-12-31 23:59:59,4197,3627,54,2025-06-06 01:20:06,2025-06-06 01:20:06
361,Coupon00361,1993,2025-01-01 00:00:00,2025-12-31 23:59:59,1284,602,46,2025-06-06 01:20:06,2025-06-06 01:20:06
362,Coupon00362,9338,2025-01-01 00:00:00,2025-12-31 23:59:59,5982,3775,72,2025-06-06 01:20:06,2025-06-06 01:20:06
363,Coupon00363,9496,2025-01-01 00:00:00,2025-12-31 23:59:59,8564,6461,23,2025-06-06 01:20:06,2025-06-06 01:20:06
364,Coupon00364,9429,2025-01-01 00:00:00,2025-12-31 23:59:59,6910,6715,10,2025-06-06 01:20:06,2025-06-06 01:20:06
365,Coupon00365,7035,2025-01-01 00:00:00,2025-12-31 23:59:59,5137,1517,74,2025-06-06 01:20:06,2025-06-06 01:20:06
366,Coupon00366,4476,2025-01-01 00:00:00,2025-12-31 23:59:59,3030,2860,76,2025-06-06 01:20:06,2025-06-06 01:20:06
367,Coupon00367,2219,2025-01-01 00:00:00,2025-12-31 23:59:59,7823,3987,77,2025-06-06 01:20:06,2025-06-06 01:20:06
368,Coupon00368,9322,2025-01-01 00:00:00,2025-12-31 23:59:59,9608,1271,9,2025-06-06 01:20:06,2025-06-06 01:20:06
369,Coupon00369,2143,2025-01-01 00:00:00,2025-12-31 23:59:59,6708,1568,86,2025-06-06 01:20:06,2025-06-06 01:20:06
370,Coupon00370,7262,2025-01-01 00:00:00,2025-12-31 23:59:59,9455,1595,84,2025-06-06 01:20:06,2025-06-06 01:20:06
371,Coupon00371,1833,2025-01-01 00:00:00,2025-12-31 23:59:59,2943,51,28,2025-06-06 01:20:06,2025-06-06 01:20:06
372,Coupon00372,2933,2025-01-01 00:00:00,2025-12-31 23:59:59,1691,1220,15,2025-06-06 01:20:06,2025-06-06 01:20:06
373,Coupon00373,4303,2025-01-01 00:00:00,2025-12-31 23:59:59,9807,5768,89,2025-06-06 01:20:06,2025-06-06 01:20:06
374,Coupon00374,3147,2025-01-01 00:00:00,2025-12-31 23:59:59,5898,5298,44,2025-06-06 01:20:06,2025-06-06 01:20:06
375,Coupon00375,6826,2025-01-01 00:00:00,2025-12-31 23:59:59,4690,806,17,2025-06-06 01:20:06,2025-06-06 01:20:06
376,Coupon00376,5160,2025-01-01 00:00:00,2025-12-31 23:59:59,1291,246,26,2025-06-06 01:20:06,2025-06-06 01:20:06
377,Coupon00377,1458,2025-01-01 00:00:00,2025-12-31 23:59:59,3060,97,13,2025-06-06 01:20:06,2025-06-06 01:20:06
378,Coupon00378,1108,2025-01-01 00:00:00,2025-12-31 23:59:59,3874,3803,14,2025-06-06 01:20:06,2025-06-06 01:20:06
379,Coupon00379,4182,2025-01-01 00:00:00,2025-12-31 23:59:59,9360,8051,37,2025-06-06 01:20:06,2025-06-06 01:20:06
380,Coupon00380,1512,2025-01-01 00:00:00,2025-12-31 23:59:59,5711,5081,34,2025-06-06 01:20:06,2025-06-06 01:20:06
381,Coupon00381,1888,2025-01-01 00:00:00,2025-12-31 23:59:59,4371,1347,60,2025-06-06 01:20:06,2025-06-06 01:20:06
382,Coupon00382,8115,2025-01-01 00:00:00,2025-12-31 23:59:59,8433,2090,40,2025-06-06 01:20:06,2025-06-06 01:20:06
383,Coupon00383,9091,2025-01-01 00:00:00,2025-12-31 23:59:59,1639,1571,13,2025-06-06 01:20:06,2025-06-06 01:20:06
384,Coupon00384,1423,2025-01-01 00:00:00,2025-12-31 23:59:59,9694,9388,85,2025-06-06 01:20:06,2025-06-06 01:20:06
385,Coupon00385,4004,2025-01-01 00:00:00,2025-12-31 23:59:59,3427,2131,54,2025-06-06 01:20:06,2025-06-06 01:20:06
386,Coupon00386,8813,2025-01-01 00:00:00,2025-12-31 23:59:59,4503,4445,88,2025-06-06 01:20:06,2025-06-06 01:20:06
387,Coupon00387,9367,2025-01-01 00:00:00,2025-12-31 23:59:59,2734,136,38,2025-06-06 01:20:06,2025-06-06 01:20:06
